Employee ID,Name,Age,Department,Salary,Salary Range,Senior Employee with High Salaries
38986,Stacy Miller,24.0,Operations,102796.0,High,False
39000,Annette Zavala,56.0,Marketing,56281.0,Medium,False
39013,Raymond Smith,25.0,Admin,53544.0,Medium,False
39020,William Martinez,38.0,Sales,79859.0,Medium,False
39026,Christine Park,24.0,HR,70193.0,Medium,False
39042,Frank Martinez,48.0,Sales,118835.0,High,False
39053,Alan English,59.0,Operations,63192.0,Medium,False
39060,Kenneth Patterson,48.0,HR,103617.0,High,False
39066,Chad Lopez,54.0,IT,77454.0,Medium,False
39069,Diane Velez,42.0,Sales,44975.0,Low,False
39074,Mary Smith,35.0,Operations,66003.0,Medium,False
39085,Michael Jarvis,24.0,Finance,77805.0,Medium,False
39086,Christopher Mays,42.0,Finance,118440.0,High,False
39091,Richard Gutierrez,54.0,Sales,107276.0,High,True
39093,Eric Kline,54.0,Finance,79859.0,Medium,False
39094,Alexander Marsh,25.0,Sales,100286.0,High,False
39103,John Williams Jr.,41.0,Operations,60921.0,Medium,False
39109,John Williams,36.0,Operations,117794.0,High,False
39112,William Oliver,26.0,Finance,50003.0,Medium,False
39133,Jennifer Reyes,31.0,HR,88085.0,Medium,False
39136,Brian White,46.0,Sales,76536.0,Medium,False
39137,Teresa Miller,27.0,Operations,62490.0,Medium,False
39147,Dorothy Grant,47.0,HR,105328.0,High,False
39148,Patricia Singh,43.0,HR,68378.0,Medium,False
39148,Eddie Edwards,50.0,Operations,85438.0,Medium,False
39150,Xavier Schneider,50.0,Finance,67169.0,Medium,False
39155,Jeffery Gonzalez,47.0,Marketing,72760.0,Medium,False
39161,Donald Hoffman,32.0,Operations,100466.0,High,False
39192,Clifford Foster,25.0,Sales,79859.0,Medium,False
39197,Tiffany Bailey,29.0,Finance,96464.0,Medium,False
39200,Cassie Clark,55.0,Sales,62966.0,Medium,False
39202,Cody Proctor,31.0,HR,107252.0,High,False
39203,Shannon Adams,38.0,IT,53385.0,Medium,False
39246,Robert Mack,38.0,IT,95014.0,Medium,False
39258,Brian Rogers,40.0,Sales,74296.0,Medium,False
39262,Mark Carson,54.0,Marketing,60631.0,Medium,False
39272,Jacqueline Padilla,29.0,Finance,84446.0,Medium,False
39275,Pamela Johnson,26.0,Operations,40686.0,Low,False
39281,Haley Wilson,47.0,Sales,100759.0,High,False
39285,Jared Barton,22.0,Finance,64052.0,Medium,False
39287,Albert Jimenez,25.0,Admin,108126.0,High,False
39291,Jacqueline Ross,60.0,Finance,57229.0,Medium,False
39307,Christine Palmer,27.0,Finance,106440.0,High,False
39307,Kayla Munoz,29.0,HR,68206.0,Medium,False
39319,Gwendolyn Shannon,34.0,Finance,53796.0,Medium,False
39326,Aaron Nguyen,48.0,IT,79859.0,Medium,False
39350,Erik Hicks,56.0,Admin,86540.0,Medium,True
39353,Jessica Banks,51.0,Marketing,100112.0,High,True
39355,Jerry Harris,33.0,Sales,105726.0,High,False
39404,Gabriella Cruz,46.0,IT,84575.0,Medium,False
39416,Dorothy Torres,22.0,Sales,84684.0,Medium,False
39425,Joseph Byrd,50.0,IT,42398.0,Low,False
39425,Michelle Flynn,39.0,Finance,79859.0,Medium,False
39427,Joe Perez,31.0,Operations,67119.0,Medium,False
39430,William Harris,46.0,Admin,61445.0,Medium,False
39434,Daniel Swanson,40.0,HR,79221.0,Medium,False
39444,Austin Mclaughlin,45.0,HR,117529.0,High,False
39453,Marie Jacobs,30.0,Marketing,43232.0,Low,False
39458,Vanessa Cross,54.0,Operations,51973.0,Medium,False
39464,Michael Small,37.0,Admin,45637.0,Low,False
39465,Emily Mccarty,40.0,Admin,79859.0,Medium,False
39472,Taylor Gonzalez,51.0,Sales,41517.0,Low,False
39488,Jonathan Rogers,40.0,Marketing,112790.0,High,False
39493,Cindy Monroe,33.0,Finance,49482.0,Low,False
39501,Paul Clarke,43.0,Finance,64557.0,Medium,False
39505,Jaime Brown,42.0,Operations,60103.0,Medium,False
39510,Rebecca Beck,48.0,Finance,79859.0,Medium,False
39523,Makayla Jones,45.0,IT,52352.0,Medium,False
39533,Michele Lawrence,33.0,Admin,42707.0,Low,False
39534,Robert Mills,46.0,IT,88064.0,Medium,False
39536,Paul Medina,22.0,Finance,44341.0,Low,False
39536,Elaine Fisher,41.0,IT,113344.0,High,False
39538,Kristine Evans,60.0,IT,55620.0,Medium,False
39541,Abigail Stevenson,25.0,Operations,79859.0,Medium,False
39557,Eric Fisher,59.0,Operations,96480.0,Medium,True
39563,Erin Murphy,40.0,IT,69744.0,Medium,False
39567,Patricia Coleman,44.0,Marketing,68726.0,Medium,False
39577,Joseph Moore,44.0,Sales,58024.0,Medium,False
39583,Dana Clark,23.0,Sales,88652.0,Medium,False
39594,Jason Lee,40.0,HR,69206.0,Medium,False
39601,Brandon Andrews,47.0,Marketing,79862.0,Medium,False
39606,Taylor Nelson,31.0,Operations,94204.0,Medium,False
39607,Sheila Watson,32.0,Sales,95825.0,Medium,False
39612,Joshua Wilkinson,47.0,Sales,91485.0,Medium,False
39613,James Dixon,33.0,Operations,56726.0,Medium,False
39625,Christine Reese,23.0,HR,104075.0,High,False
39651,Sara Cunningham,29.0,Finance,89684.0,Medium,False
39658,Bradley Palmer,40.0,Admin,112087.0,High,False
39664,Susan Young,31.0,Operations,58108.0,Medium,False
39665,Jennifer Mason,41.0,HR,107287.0,High,False
39678,Benjamin Alexander,30.0,Finance,79859.0,Medium,False
39689,Leslie Leonard,43.0,Operations,119041.0,High,False
39690,Randall Morris,37.0,Operations,62732.0,Medium,False
39694,Jacqueline Newman DVM,24.0,Finance,67235.0,Medium,False
39695,Sandra Jones MD,21.0,Marketing,118420.0,High,False
39711,Rebecca Brown,38.0,Admin,40871.0,Low,False
39732,Joy Harris,54.0,Admin,117003.0,High,True
39733,Gregory Caldwell,46.0,HR,106778.0,High,False
39740,Alexa Green,40.0,Admin,43658.0,Low,False
39743,Beverly Williams,42.0,Finance,94661.0,Medium,False
39744,Erica Johnson,58.0,Marketing,67203.0,Medium,False
39760,Gregory Bishop,21.0,Finance,88677.0,Medium,False
39779,Andrew Harvey,41.0,IT,96997.0,Medium,False
39784,Cody Schmidt,48.0,Finance,115808.0,High,False
39798,Tyler Watkins,31.0,Finance,93086.0,Medium,False
39801,Douglas Tran,58.0,Admin,64915.0,Medium,False
39802,Jay Harper,40.0,Marketing,40109.0,Low,False
39809,Terry Lucas,50.0,Admin,98424.0,Medium,False
39823,Jo Guerrero,40.0,Finance,78132.0,Medium,False
39833,Mary Simmons,26.0,IT,74109.0,Medium,False
39835,April Chavez,54.0,Sales,79859.0,Medium,False
39836,Samuel Mendoza,43.0,HR,60003.0,Medium,False
39836,David Johnson,31.0,HR,82418.0,Medium,False
39838,Terrance Combs,40.0,Operations,58178.0,Medium,False
39847,Steven Beard,32.0,IT,62020.0,Medium,False
39848,Alexander Hill,25.0,Admin,84281.0,Medium,False
39856,Debra Hill,40.0,HR,93645.0,Medium,False
39877,Larry Jensen,27.0,Sales,83611.0,Medium,False
39889,Erica Neal,45.0,HR,70475.0,Medium,False
39898,Alexander Carter,48.0,HR,60247.0,Medium,False
39900,Lee Ayala,47.0,Finance,66945.0,Medium,False
39903,Courtney Cooper,43.0,Operations,40490.0,Low,False
39907,Alan Allen,59.0,Operations,81303.0,Medium,True
39920,Timothy Baker,38.0,HR,68226.0,Medium,False
39925,Jordan Price,24.0,Finance,100974.0,High,False
39926,Michael Vargas Jr.,51.0,HR,57342.0,Medium,False
39927,Tina George,25.0,HR,102219.0,High,False
39943,Tiffany Parks,40.0,Admin,58241.0,Medium,False
39946,Christina Kennedy,33.0,Finance,62569.0,Medium,False
39947,Phillip Zimmerman,51.0,IT,115487.0,High,True
39954,Emily Johnson,40.0,Operations,96780.0,Medium,False
39958,Holly Gibson,41.0,HR,104368.0,High,False
39962,Haley Moore,44.0,HR,79859.0,Medium,False
39971,Barry Orozco,36.0,Marketing,98465.0,Medium,False
39980,Gerald Young,46.0,Finance,75744.0,Medium,False
39981,Brandon Miller,40.0,Marketing,60501.0,Medium,False
39982,Jason Mcdonald,29.0,Finance,79859.0,Medium,False
39988,Ronnie Sanchez,49.0,Operations,114357.0,High,False
39993,Thomas Mcdonald,27.0,Sales,52736.0,Medium,False
40001,Brandon Meyer,55.0,Sales,41962.0,Low,False
40005,Kevin Massey,56.0,Finance,99889.0,Medium,True
40019,Erika Peterson,51.0,IT,66968.0,Medium,False
40023,Carol Cowan,59.0,HR,112814.0,High,True
40027,Shelley Conley,53.0,HR,74103.0,Medium,False
40049,Patricia Barber,40.0,HR,79859.0,Medium,False
40056,Victor Cox,47.0,Finance,72164.0,Medium,False
40073,Allen Bryant,27.0,Finance,69918.0,Medium,False
40074,Dawn Hendrix,28.0,Marketing,73682.0,Medium,False
40077,Joshua Stevens,40.0,Admin,106467.0,High,False
40080,Kimberly Sanchez,29.0,Finance,119896.0,High,False
40095,Samantha Graham,24.0,Sales,107132.0,High,False
40095,Abigail Woodard,50.0,IT,104096.0,High,False
40100,Breanna Robinson,37.0,Admin,79843.0,Medium,False
40106,Dr. Rodney Sandoval,33.0,Finance,41361.0,Low,False
40110,Gregory Rivera,35.0,Finance,77325.0,Medium,False
40117,Scott Marshall,21.0,Operations,71346.0,Medium,False
40121,Heather Johnson,47.0,Marketing,65103.0,Medium,False
40121,David Johnson,22.0,Admin,53598.0,Medium,False
40128,Peter Tran,20.0,Finance,79859.0,Medium,False
40129,Sonya Robbins,40.0,IT,66448.0,Medium,False
40142,Colin Mcgee,30.0,IT,79859.0,Medium,False
40145,Taylor Mullins,58.0,HR,65796.0,Medium,False
40160,Paula Sullivan,32.0,Operations,51531.0,Medium,False
40166,Danielle Combs,44.0,Finance,76521.0,Medium,False
40169,Brandon Gomez,22.0,Finance,93377.0,Medium,False
40169,Brandon Armstrong,57.0,IT,103384.0,High,True
40173,Duane James,45.0,IT,77985.0,Medium,False
40176,Yvonne Lopez,56.0,Finance,77675.0,Medium,False
40178,Willie Martinez,46.0,Finance,79407.0,Medium,False
40180,Margaret Smith,26.0,Sales,90316.0,Medium,False
40180,Dr. Laura Richard,44.0,Marketing,43109.0,Low,False
40182,Robert Sparks,28.0,Operations,94771.0,Medium,False
40192,Steven Jackson,52.0,Finance,78490.0,Medium,False
40196,Lindsay White,59.0,Admin,93136.0,Medium,True
40207,Curtis Myers,48.0,IT,106868.0,High,False
40208,Marie Patel,36.0,Admin,79859.0,Medium,False
40209,Daniel Rodgers,49.0,Finance,80145.0,Medium,False
40209,Matthew Banks,48.0,HR,52654.0,Medium,False
40210,Courtney Sullivan,58.0,Operations,112710.0,High,True
40235,John Burton,60.0,Operations,75933.0,Medium,False
40238,Charles Moses,34.0,Admin,117846.0,High,False
40249,Madison Holloway,47.0,Admin,119765.0,High,False
40269,Jonathan Yates,30.0,IT,91033.0,Medium,False
40270,Jillian James,60.0,Marketing,88926.0,Medium,True
40272,Steven Fletcher,22.0,Sales,49722.0,Low,False
40275,Cheryl Pineda,39.0,Marketing,79859.0,Medium,False
40280,Michael Payne,57.0,HR,85768.0,Medium,True
40296,Terry Brock,31.0,Finance,40276.0,Low,False
40300,Kelly Norris,27.0,HR,83095.0,Medium,False
40303,Francisco Williams,40.0,HR,108177.0,High,False
40306,Jason Doyle,31.0,Marketing,79859.0,Medium,False
40309,Nicole Maxwell,23.0,Admin,91612.0,Medium,False
40311,Kimberly Smith,43.0,Marketing,95932.0,Medium,False
40311,Dean Gardner,43.0,HR,56657.0,Medium,False
40321,Tonya Marshall DDS,49.0,HR,87737.0,Medium,False
40322,David Lewis,29.0,Finance,62055.0,Medium,False
40325,Amber Harding,56.0,HR,82608.0,Medium,True
40327,Joyce Carter,40.0,HR,82856.0,Medium,False
40329,Amy Mitchell,42.0,Admin,91701.0,Medium,False
40346,Scott Peterson,27.0,Finance,70316.0,Medium,False
40352,Dawn Barron,51.0,Admin,74529.0,Medium,False
40359,Lisa Hawkins,44.0,Finance,92581.0,Medium,False
40371,James Sims,34.0,Admin,52533.0,Medium,False
40376,Kendra Curtis,20.0,Admin,49075.0,Low,False
40380,Arthur Howell,60.0,Marketing,99047.0,Medium,True
40381,David Burke,28.0,Finance,119939.0,High,False
40385,Ronald Roberts,21.0,HR,62047.0,Medium,False
40391,Brian Donaldson,27.0,HR,49226.0,Low,False
40398,Jacob Wilkinson,43.0,Sales,93890.0,Medium,False
40404,Cindy Bauer,33.0,Operations,79859.0,Medium,False
40404,Catherine Valencia,57.0,Finance,91282.0,Medium,True
40405,Robert Adkins,35.0,HR,67791.0,Medium,False
40410,Michelle Contreras,49.0,HR,41006.0,Low,False
40410,Joshua White,51.0,Finance,40173.0,Low,False
40427,Tiffany Guzman,30.0,Admin,76151.0,Medium,False
40443,Lisa Elliott,46.0,Operations,43699.0,Low,False
40453,Elizabeth Smith,52.0,IT,61135.0,Medium,False
40480,Kimberly King,34.0,Finance,56996.0,Medium,False
40486,Rebecca Rogers,29.0,HR,110553.0,High,False
40497,Michelle Watts,50.0,Finance,113611.0,High,False
40504,Megan Garza,46.0,Finance,50526.0,Medium,False
40505,Mrs. Casey Bennett,40.0,Sales,80833.0,Medium,False
40507,Thomas Mcintyre,48.0,Operations,110055.0,High,False
40511,Rachel Cervantes,45.0,Operations,52749.0,Medium,False
40525,Elizabeth Hill,55.0,Finance,117673.0,High,True
40530,Javier Green,46.0,Operations,57576.0,Medium,False
40534,Mr. Kenneth Barber,59.0,HR,81967.0,Medium,True
40539,Heather Collier,38.0,Finance,43850.0,Low,False
40540,Isaiah Smith,28.0,Marketing,41922.0,Low,False
40559,Jennifer Ford,40.0,Finance,79859.0,Medium,False
40559,Dennis Mckinney,40.0,Operations,112583.0,High,False
40567,Rebecca King,56.0,IT,110854.0,High,True
40571,Jennifer Allen,40.0,Finance,99909.0,Medium,False
40573,Mario Rivera,60.0,Sales,75314.0,Medium,False
40578,Sheena Hanson,53.0,HR,67887.0,Medium,False
40579,Daniel Taylor,49.0,Sales,83466.0,Medium,False
40581,Dr. Janet White DVM,53.0,Marketing,84199.0,Medium,True
40592,Justin Pitts PhD,28.0,Operations,50367.0,Medium,False
40593,John Anthony V,25.0,Operations,64382.0,Medium,False
40600,Brandi Delgado,48.0,Operations,103360.0,High,False
40607,Kimberly Tyler,40.0,HR,45878.0,Low,False
40608,Kyle Bowers,26.0,Operations,84980.0,Medium,False
40610,Wendy Yates,26.0,Sales,93181.0,Medium,False
40612,Thomas Hardin,29.0,Marketing,67031.0,Medium,False
40619,Nicholas Daniel,35.0,Sales,107280.0,High,False
40622,Rachel Neal,57.0,Admin,59628.0,Medium,False
40626,Jeffrey Harris,36.0,Admin,55532.0,Medium,False
40628,George Fitzgerald,47.0,Marketing,60862.0,Medium,False
40632,Kendra Moore,58.0,Finance,75139.0,Medium,False
40635,Tara Johnson,43.0,HR,91481.0,Medium,False
40643,Isaiah Fletcher,25.0,HR,79859.0,Medium,False
40644,Jordan Alvarez,40.0,IT,85538.0,Medium,False
40647,Jaclyn Walker,21.0,Sales,62986.0,Medium,False
40655,Eric Stevens,40.0,Marketing,49778.0,Low,False
40661,Daniel Johnson,34.0,IT,111031.0,High,False
40662,Douglas Jones,51.0,Operations,77996.0,Medium,False
40669,Edward Macias,40.0,Operations,59754.0,Medium,False
40671,Evelyn Russo MD,34.0,Marketing,92158.0,Medium,False
40713,Leslie Steele,44.0,IT,72262.0,Medium,False
40718,Michael Patterson,23.0,Sales,54420.0,Medium,False
40720,Richard Paul,47.0,Finance,83115.0,Medium,False
40729,Briana Duran,27.0,Finance,98578.0,Medium,False
40742,Jason Keller,45.0,Admin,89276.0,Medium,False
40753,Megan Murray,47.0,Finance,111819.0,High,False
40764,Lisa Clark,20.0,HR,71212.0,Medium,False
40764,Peter King,27.0,HR,40938.0,Low,False
40773,Angela Jones,27.0,Finance,48457.0,Low,False
40787,Edward Jones,36.0,Finance,55481.0,Medium,False
40788,Krista Wright,34.0,IT,118392.0,High,False
40795,Tiffany Campbell,40.0,Operations,84888.0,Medium,False
40809,Maria Perry,22.0,Marketing,72275.0,Medium,False
40810,Elizabeth Willis,45.0,Sales,66330.0,Medium,False
40810,Renee Bush,24.0,HR,46718.0,Low,False
40814,Jean Meyers,59.0,Sales,56252.0,Medium,False
40825,Ryan Simmons,35.0,Finance,94236.0,Medium,False
40827,Dr. Tina Brady,33.0,IT,63648.0,Medium,False
40829,Bryan Pope,34.0,Finance,69106.0,Medium,False
40834,Alexandra Fischer,20.0,Finance,77931.0,Medium,False
40843,Kaitlyn Anderson MD,40.0,Finance,40414.0,Low,False
40843,Mark Rodriguez,20.0,Finance,92366.0,Medium,False
40846,Brian Ferguson,37.0,Finance,59931.0,Medium,False
40852,Donald Perry,43.0,Marketing,66354.0,Medium,False
40852,Marie Wilson,60.0,Finance,113677.0,High,True
40856,Matthew Clark,60.0,Finance,45675.0,Low,False
40859,Brian Robinson,38.0,Marketing,80999.0,Medium,False
40860,Corey Roberts,54.0,Sales,91946.0,Medium,True
40867,Daniel Rodriguez,25.0,HR,43036.0,Low,False
40867,Brian Martinez,25.0,Finance,68381.0,Medium,False
40878,Amanda Lewis,45.0,Sales,81846.0,Medium,False
40895,Christopher Garcia,21.0,Finance,117674.0,High,False
40898,Frank Martin,40.0,Marketing,57521.0,Medium,False
40904,Jade Andrews,28.0,HR,52168.0,Medium,False
40916,Raymond Case,26.0,Sales,87690.0,Medium,False
40920,Mary Rogers,51.0,Operations,48212.0,Low,False
40923,Dr. Rebecca Anderson DVM,32.0,HR,44102.0,Low,False
40927,Zachary Woodward,52.0,Operations,76491.0,Medium,False
40927,James Scott,32.0,Admin,98279.0,Medium,False
40945,Yesenia Downs,40.0,Admin,62447.0,Medium,False
40948,Kathryn Bowman,32.0,Marketing,75123.0,Medium,False
40952,Kathleen Rodriguez,21.0,Sales,47987.0,Low,False
40954,Michael Warren,35.0,Finance,113482.0,High,False
40954,Andrew Cook,46.0,IT,68398.0,Medium,False
40969,Jessica Hansen,40.0,IT,56505.0,Medium,False
40970,Tanya Anderson,40.0,Finance,118201.0,High,False
40975,Jose Ritter,52.0,Finance,40883.0,Low,False
40976,Emily Mcdaniel,29.0,Finance,72345.0,Medium,False
40978,Alexa Peck,30.0,HR,107824.0,High,False
40980,Dr. Robin Craig,59.0,IT,83120.0,Medium,True
40980,Danielle Smith,58.0,Sales,63120.0,Medium,False
40990,Andrew Jones,37.0,Marketing,49800.0,Low,False
40997,Casey Johnson,21.0,HR,94641.0,Medium,False
40997,John Olson,40.0,Sales,46732.0,Low,False
40998,Donald Farmer,37.0,Finance,86258.0,Medium,False
41008,Samantha Bentley,58.0,Sales,96842.0,Medium,True
41012,Tina Gibson,49.0,Operations,53099.0,Medium,False
41020,Adam Mckee,24.0,Admin,55066.0,Medium,False
41039,Eugene Valencia,51.0,Marketing,118389.0,High,True
41041,Rachael Stevens,50.0,Sales,65100.0,Medium,False
41067,Robert Wallace,46.0,HR,112491.0,High,False
41070,Arthur Grimes,40.0,Admin,73738.0,Medium,False
41098,Mary Newman,21.0,Finance,56117.0,Medium,False
41105,Mark Heath,30.0,HR,67182.0,Medium,False
41109,Connor Rangel,54.0,HR,79859.0,Medium,False
41122,Jeffrey Thomas,51.0,HR,97732.0,Medium,True
41124,Kathryn Williams,23.0,Operations,79859.0,Medium,False
41128,Tamara Price,40.0,Finance,88904.0,Medium,False
41130,Joyce Peters,33.0,IT,100841.0,High,False
41132,Kristin Wells,53.0,Sales,48994.0,Low,False
41141,Christine Moreno,27.0,HR,97029.0,Medium,False
41144,Taylor White,26.0,HR,85731.0,Medium,False
41154,Patricia Brown,40.0,Sales,81527.0,Medium,False
41161,Regina Trevino,44.0,Finance,114387.0,High,False
41166,Patrick Brown,20.0,Marketing,93328.0,Medium,False
41172,April Maxwell,28.0,Admin,79859.0,Medium,False
41173,Kayla Robinson,40.0,Marketing,83738.0,Medium,False
41173,Ryan Oconnell,38.0,IT,79859.0,Medium,False
41184,James Howell,31.0,Sales,105727.0,High,False
41189,Richard Vincent,58.0,HR,87829.0,Medium,True
41194,Jessica Rowe,55.0,Marketing,91803.0,Medium,True
41199,Jesse Sandoval,54.0,HR,49048.0,Low,False
41202,Lisa Meyer,48.0,Sales,66930.0,Medium,False
41212,Daniel Walker,25.0,Admin,114020.0,High,False
41217,Jason Pacheco,52.0,IT,80252.0,Medium,True
41229,Theresa Hall,40.0,Finance,87721.0,Medium,False
41230,Michelle Carr,22.0,Operations,84197.0,Medium,False
41241,Stacy Brooks,34.0,Admin,109120.0,High,False
41242,Ronald Mclaughlin,33.0,Sales,86505.0,Medium,False
41253,Lawrence Gonzalez,41.0,Finance,89195.0,Medium,False
41259,Phillip Cantrell,40.0,HR,111488.0,High,False
41261,Caitlyn Lowe,47.0,IT,65393.0,Medium,False
41263,Colin Clark,49.0,Marketing,57982.0,Medium,False
41275,Alexander Wilson,51.0,Admin,97476.0,Medium,True
41276,Rose Yates,21.0,Sales,58635.0,Medium,False
41279,Jasmine Dennis,27.0,Admin,53726.0,Medium,False
41294,Jamie Ho,41.0,Operations,106816.0,High,False
41299,Nathaniel Day,56.0,Finance,75701.0,Medium,False
41301,Michael Murphy,26.0,IT,115496.0,High,False
41315,Kayla Holt,43.0,Operations,43262.0,Low,False
41327,Amanda Curtis,56.0,Marketing,95269.0,Medium,True
41335,Isabel Benson,43.0,Sales,87466.0,Medium,False
41335,Justin Reed,35.0,Sales,63064.0,Medium,False
41336,Tara Neal,25.0,Operations,99984.0,Medium,False
41336,Samantha Castro,46.0,IT,79859.0,Medium,False
41346,Jennifer Williamson,38.0,IT,77228.0,Medium,False
41347,Zachary Taylor,55.0,Sales,87738.0,Medium,True
41349,Daniel Henry,28.0,HR,90383.0,Medium,False
41375,Eric Landry,39.0,Admin,82174.0,Medium,False
41391,Kenneth Rodriguez,48.0,Sales,79859.0,Medium,False
41405,Michael Serrano,44.0,IT,98382.0,Medium,False
41406,Crystal Garrett,21.0,IT,89369.0,Medium,False
41413,Kevin Haynes,45.0,Finance,92506.0,Medium,False
41413,Robert Miller,54.0,Admin,106491.0,High,True
41419,Don Frye,21.0,Finance,66694.0,Medium,False
41422,John Simpson,40.0,HR,104564.0,High,False
41428,Rachel Morrison,29.0,Operations,79389.0,Medium,False
41451,Jesus Turner,36.0,Admin,113900.0,High,False
41458,Brent Drake,22.0,Admin,47150.0,Low,False
41461,Dennis Brooks,41.0,HR,79849.0,Medium,False
41463,Jessica Salazar,40.0,Sales,89050.0,Medium,False
41469,Jesse Johnson,30.0,IT,114474.0,High,False
41469,Eric Freeman,24.0,Operations,46299.0,Low,False
41478,Kathleen Ramirez,46.0,Operations,103032.0,High,False
41483,Nathan Henry,40.0,Finance,112813.0,High,False
41483,Michelle Clements,27.0,Finance,79309.0,Medium,False
41490,Amy Porter,50.0,HR,111051.0,High,False
41495,Michael Jackson,40.0,Admin,52811.0,Medium,False
41513,Douglas Sparks,40.0,Sales,105813.0,High,False
41515,Terry Crawford,35.0,HR,79859.0,Medium,False
41530,Michelle Patton,45.0,Sales,107628.0,High,False
41540,Tracy Price,34.0,Operations,55502.0,Medium,False
41561,Carolyn Rogers,30.0,HR,79859.0,Medium,False
41576,Erin Hicks,32.0,Admin,44713.0,Low,False
41579,Catherine Hartman,39.0,HR,109934.0,High,False
41582,Tyler Roberts,33.0,HR,79859.0,Medium,False
41605,Emily Garza,33.0,Finance,112597.0,High,False
41606,Diana Orr,21.0,Sales,48772.0,Low,False
41619,William Russell,23.0,HR,79859.0,Medium,False
41625,Jenna Rowland,59.0,HR,78504.0,Medium,False
41626,Rhonda Smith,34.0,IT,70630.0,Medium,False
41632,Amanda Romero,40.0,HR,119890.0,High,False
41634,Calvin Richardson,53.0,Marketing,44420.0,Low,False
41636,John Walker,36.0,HR,93119.0,Medium,False
41638,David Combs,52.0,Operations,71276.0,Medium,False
41641,Jasmine Brock,34.0,Sales,45298.0,Low,False
41655,Michelle Weaver,21.0,Finance,104119.0,High,False
41658,Todd Roberts,24.0,Finance,103573.0,High,False
41663,Craig Kane,40.0,IT,79859.0,Medium,False
41665,Janice Wilson,49.0,Admin,55909.0,Medium,False
41665,Cynthia Paul,56.0,Admin,100149.0,High,True
41671,Kimberly Chavez,28.0,Finance,54982.0,Medium,False
41681,Shane Berger,52.0,Marketing,59399.0,Medium,False
41691,Samuel Welch,47.0,Finance,74767.0,Medium,False
41693,Marcus Hunt,23.0,Sales,71599.0,Medium,False
41693,Sylvia Washington,59.0,IT,94615.0,Medium,True
41697,Robin Maxwell,44.0,Finance,105464.0,High,False
41712,Kevin Mcfarland,31.0,IT,79859.0,Medium,False
41715,Maria Ward,50.0,Admin,65790.0,Medium,False
41718,Caleb Le,40.0,Sales,76094.0,Medium,False
41722,Alexandra Morgan,32.0,Finance,111941.0,High,False
41727,Courtney Rubio,20.0,Sales,92668.0,Medium,False
41727,Ms. Valerie Clay,24.0,Admin,117857.0,High,False
41731,Jordan Dudley,56.0,IT,84166.0,Medium,True
41732,Katherine Luna,33.0,IT,107304.0,High,False
41734,Joseph Dyer,56.0,Finance,81127.0,Medium,True
41734,James Ortiz,33.0,Marketing,63862.0,Medium,False
41735,Yvonne Harris,35.0,Finance,47952.0,Low,False
41736,Cynthia Jackson,22.0,Marketing,48684.0,Low,False
41748,Jennifer Solis,42.0,IT,85034.0,Medium,False
41759,Ashlee Martin,36.0,Finance,80422.0,Medium,False
41763,Jason Adams,45.0,Operations,55097.0,Medium,False
41763,Dr. John Parks,22.0,Marketing,74292.0,Medium,False
41797,Patrick Hill,37.0,Finance,60116.0,Medium,False
41826,Patricia Munoz,38.0,HR,41920.0,Low,False
41830,Steven Tanner,40.0,Sales,55828.0,Medium,False
41837,Troy Jensen,49.0,Finance,59272.0,Medium,False
41845,Wendy Lindsey,22.0,Admin,42642.0,Low,False
41846,Carrie Flores,36.0,Sales,79263.0,Medium,False
41853,Donald Costa,40.0,IT,85582.0,Medium,False
41871,Andrea Ramos,36.0,Marketing,79070.0,Medium,False
41873,Brandon Brewer,41.0,Admin,111140.0,High,False
41877,Jessica Mendoza,36.0,Marketing,82275.0,Medium,False
41878,Stephen Schmidt,22.0,HR,102830.0,High,False
41878,Teresa Obrien,22.0,IT,51564.0,Medium,False
41886,Rebecca Lewis,40.0,Finance,40286.0,Low,False
41890,Breanna Smith,42.0,Finance,109269.0,High,False
41899,Matthew Robertson,40.0,Finance,58685.0,Medium,False
41917,John White,41.0,Operations,111087.0,High,False
41922,Ann Aguirre,55.0,Finance,76822.0,Medium,False
41924,Stephanie Reid,38.0,HR,85921.0,Medium,False
41924,Christine Jones,54.0,IT,79859.0,Medium,False
41930,Jessica Johnson,32.0,Marketing,73568.0,Medium,False
41940,Larry Jensen,40.0,Admin,69883.0,Medium,False
41940,Dawn Steele,22.0,HR,72153.0,Medium,False
41966,Edgar Harris,52.0,HR,44159.0,Low,False
41977,Deborah Johnson,58.0,Admin,51499.0,Medium,False
41997,Sara Thomas,46.0,IT,86031.0,Medium,False
42003,Brian Wood,34.0,Marketing,58462.0,Medium,False
42003,Kevin Vazquez,49.0,Marketing,106476.0,High,False
42004,Brenda Gordon,32.0,HR,98713.0,Medium,False
42013,Christopher Murray,39.0,HR,48093.0,Low,False
42018,Derek Chung,40.0,Sales,110285.0,High,False
42020,Brandi Sanchez,51.0,Sales,79859.0,Medium,False
42021,Sarah Thompson,53.0,Sales,59847.0,Medium,False
42035,Lindsay Marshall,50.0,Admin,51317.0,Medium,False
42037,Kevin Combs,40.0,Finance,79859.0,Medium,False
42045,Betty Weiss,36.0,Operations,111955.0,High,False
42046,Krista Benson,51.0,Finance,103994.0,High,True
42051,Lawrence Kane,42.0,Sales,117440.0,High,False
42055,Dawn Fuller,37.0,HR,100487.0,High,False
