Employee ID,Name,Age,Department,Salary
41230,Michelle Carr,22.0,Operations,84197.0
55425,Jessica Watkins,,Sales,94299.0
92140,James Peters,41.0,Operations,79094.0
84151,James Cook,35.0,Sales,43982.0
12554,Summer Hoover,51.0,Marketing,109166.0
7109,Caitlin Shaffer,36.0,Admin,74613.0
11852,Vanessa Hess,36.0,Finance,49061.0
59173,Jamie Simpson,56.0,Sales,72770.0
87450,Tammy Ray,30.0,Finance,55069.0
71480,William Taylor Jr.,59.0,IT,80767.0
60829,Daniel Barron,49.0,HR,102180.0
29870,Taylor Kemp,30.0,Marketing,71200.0
20637,Jamie Moody,33.0,Marketing,53532.0
98098,Billy Gregory,23.0,IT,
73049,Justin Jensen,,Operations,47636.0
32604,Tanya Mitchell,52.0,Operations,74799.0
78065,Kimberly Edwards,56.0,IT,86181.0
23103,Peter Long,59.0,Sales,
85593,Veronica White,27.0,IT,87702.0
75942,Ronald Mendoza,23.0,Sales,109780.0
79710,Richard Reynolds,55.0,Marketing,47248.0
90533,Steven Williams,26.0,Admin,
84334,Laura Scott,,IT,61989.0
61394,Travis Allen,49.0,,43591.0
25596,James Andrews,,,96428.0
51880,Jessica Sanders,55.0,Admin,117064.0
33072,Andrew Mueller,55.0,Operations,46769.0
45111,Kenneth Ray,29.0,IT,74120.0
38511,John Taylor,33.0,HR,109478.0
55189,Natalie Carey,,Finance,91160.0
51470,Jeffrey Bradford,25.0,,53493.0
3685,Leah Hale,31.0,Operations,
74440,Amy Watson,,Sales,70973.0
65258,Joshua Roberts,48.0,Finance,79947.0
37530,Stephen Lee,21.0,Sales,90570.0
8826,Scott Stafford,60.0,Finance,102429.0
68556,Alyssa Rich,24.0,Admin,74481.0
85636,Wendy Cruz,20.0,Finance,83228.0
89592,Scott Frank,39.0,HR,118179.0
19796,Daniel Padilla,41.0,IT,45778.0
35645,Kent Mccarthy,33.0,Admin,50508.0
28017,Randall Orozco,42.0,,66152.0
69444,Christina Johnson,26.0,Marketing,62546.0
6699,Aaron Garcia,,HR,55185.0
3525,Carol Walker,44.0,,111247.0
86410,James Wilson,46.0,HR,49606.0
14200,Donna Webb,24.0,Admin,52826.0
5021,Martha Smith,46.0,Sales,95516.0
17869,April Phillips,29.0,Admin,
5150,Donald Walker,41.0,IT,88016.0
96330,Jessica Massey,22.0,Sales,92057.0
38379,Benjamin Ramirez,52.0,IT,119267.0
49979,John Sexton,27.0,HR,91260.0
26930,Tracy Patel,44.0,HR,63612.0
37302,Shelly Hernandez,40.0,Finance,52588.0
45754,Larry Reyes,52.0,HR,112167.0
26440,Anthony Avila,27.0,Finance,88999.0
33700,Heather Mccarthy,35.0,Sales,103701.0
7969,Julie West,29.0,Admin,81176.0
93881,Alex Owens,26.0,Operations,78481.0
49632,Christian Lee,24.0,IT,41662.0
94944,Mary Wilson,27.0,,67189.0
51169,Nathaniel Henry,44.0,Operations,95330.0
81911,Mr. Daniel Morris,31.0,IT,61905.0
27424,Emily Miller,34.0,Operations,62377.0
95028,Kristen Tran,35.0,HR,
33697,Douglas Olsen,35.0,IT,75806.0
75433,Miss Rachel Frazier,20.0,Finance,106794.0
59943,Thomas King,27.0,Finance,45307.0
43888,Ryan Snyder,49.0,HR,65338.0
17107,Emily Salazar,39.0,IT,80477.0
88928,Natalie Edwards,56.0,,82444.0
61436,Denise Wright,51.0,HR,79488.0
3730,Charles Campos,25.0,,52856.0
24877,Alexandra Anderson,45.0,Finance,61540.0
28811,Patricia Rivera,60.0,Admin,52457.0
51834,Sara Hanson,,Finance,87533.0
78152,Christopher Odonnell,56.0,Sales,52588.0
14986,William Mcclure,,Sales,44691.0
10509,Helen Flores,59.0,Admin,103816.0
80829,Wesley Howard,23.0,IT,51462.0
76117,Kevin Oliver,,IT,81713.0
16785,Matthew Carson,21.0,Sales,57362.0
66433,Benjamin Lewis,45.0,Admin,77964.0
34767,Jeremiah Santiago,,Operations,
10051,Evan Smith,45.0,Marketing,104649.0
72505,Kathryn Montes,,Operations,102329.0
26418,Amanda Estrada,44.0,Admin,41821.0
69518,Christopher Marshall,27.0,,70059.0
78010,Timothy Burns,40.0,Finance,81361.0
23819,Jeffrey Martinez,47.0,HR,73629.0
85509,Edward Barnes,44.0,Finance,67607.0
71827,Courtney Hernandez,41.0,Admin,90199.0
94078,Lisa Hall,54.0,HR,
48097,Margaret Ballard,58.0,Admin,96895.0
6954,Jeff Clark,44.0,Admin,104434.0
43899,Benjamin Farrell,42.0,Marketing,61091.0
94207,Derrick Vasquez,34.0,Operations,82852.0
19642,Lindsey Molina,55.0,IT,
10888,John Lynch,46.0,IT,53588.0
34585,Amanda Monroe,55.0,Sales,105035.0
64867,Phillip Smith,44.0,Finance,55909.0
33665,David Sanchez,57.0,Sales,109065.0
45705,Mark Leblanc,27.0,Sales,84609.0
88806,Scott Guerra,42.0,Sales,85947.0
49039,Matthew Johnson,30.0,Admin,67855.0
44191,Shaun Holt,24.0,Sales,49775.0
7537,Nicholas Garcia,51.0,HR,93424.0
50884,Jonathan Todd,25.0,IT,94273.0
97062,Steven Bennett,21.0,Marketing,45455.0
14444,Melinda Welch,,Sales,62065.0
88070,Stefanie Mclaughlin,38.0,Operations,56392.0
79991,Peter Le,22.0,Finance,80417.0
28868,Megan Potter,31.0,,60702.0
72211,Lori Brown PhD,56.0,,90901.0
94048,Daniel Medina,,Operations,95415.0
13772,Scott Young,58.0,Operations,101794.0
88990,Kimberly Gentry,56.0,Sales,75856.0
99941,Karen Cooley,40.0,HR,71453.0
52880,Stephanie Thompson,23.0,Operations,91780.0
13382,Barbara Walker,23.0,Sales,47532.0
29761,Rachel Price,29.0,HR,78007.0
52402,Shawn Martinez,56.0,HR,70482.0
49749,Christian Armstrong,50.0,IT,
63987,William Davis,30.0,,40370.0
46623,Colton Benjamin,27.0,Marketing,48794.0
41681,Shane Berger,52.0,Marketing,59399.0
45463,Sean Tran,43.0,,67307.0
5279,Rebecca Chapman,48.0,IT,104626.0
70405,Carolyn Harrington,25.0,IT,117700.0
82264,Erica Marshall,25.0,Finance,75309.0
54208,Grant Dillon,37.0,Sales,86110.0
40352,Dawn Barron,51.0,Admin,74529.0
64284,Blake Glover,50.0,Finance,43391.0
45380,Craig Torres,50.0,IT,94530.0
4222,Edward Martinez,,Marketing,
32970,Diane Ramos,39.0,Operations,53261.0
45503,Austin Perez,50.0,Marketing,
51910,Renee Foster,44.0,IT,117154.0
50967,Jason Miller,59.0,HR,
21435,Michael Walls,51.0,Operations,94568.0
43939,Tina Martinez,27.0,Admin,
28194,Victoria Taylor,49.0,,113727.0
71595,Rebekah Clark,28.0,Sales,112561.0
73869,Brandi Tucker,56.0,Admin,70238.0
26456,Travis Rangel,52.0,Finance,105475.0
38738,Omar Barrera,20.0,,45739.0
21590,Stephanie Watson,35.0,Sales,102480.0
39900,Lee Ayala,47.0,Finance,66945.0
84331,Jennifer Raymond,38.0,IT,107749.0
67556,Elizabeth Leonard,37.0,Marketing,71709.0
61323,James Ruiz,41.0,Marketing,93310.0
52056,Kim Mendoza,30.0,,63962.0
40296,Terry Brock,31.0,,40276.0
99929,Felicia Melendez,32.0,Marketing,76092.0
45840,Jennifer Nicholson,51.0,Finance,109141.0
34665,Katherine Juarez,49.0,Operations,
72332,Stacy Gillespie,35.0,Sales,114347.0
99094,Rachel Price,45.0,Marketing,106802.0
74070,Juan Murray,56.0,HR,
11514,George Reyes,22.0,Finance,44282.0
30241,Dr. Angela Mason MD,57.0,Finance,76790.0
1279,Jeremy Walker,36.0,Operations,71152.0
9514,Erica Mcdaniel,25.0,Sales,59548.0
64236,Dr. James Owens PhD,39.0,HR,71284.0
50226,Samuel Lopez,23.0,Admin,77946.0
1598,Kenneth Snyder,49.0,IT,55164.0
30905,Melissa Hoover,39.0,Operations,67760.0
46798,Shirley Greene,,HR,88078.0
94073,Charles Farrell,59.0,Operations,66953.0
40827,Dr. Tina Brady,33.0,IT,63648.0
12364,Jennifer Scott,45.0,Sales,60980.0
91175,Brandy Frank,,Admin,
10359,Paul Porter,39.0,Sales,49198.0
96973,Jason Schmitt,36.0,,100577.0
11606,Gwendolyn Camacho,39.0,Operations,43179.0
53610,Linda Fisher,21.0,Operations,114398.0
45448,Pamela Small,42.0,Marketing,68523.0
58212,Kevin Gilmore,51.0,Sales,45827.0
20667,Mrs. Anna Johnston,27.0,Finance,88056.0
36552,Gina Gregory,,Finance,107547.0
51949,Jonathan Reyes,51.0,Sales,
38449,Timothy Thompson,30.0,IT,
15688,Sandy Allen,36.0,,118126.0
97021,Jennifer Gregory,59.0,Operations,
1806,Olivia Potts,59.0,,66204.0
87831,Margaret Baker,40.0,Admin,61684.0
86585,Nancy Duran,26.0,Admin,44501.0
96450,Denise Romero,33.0,HR,63310.0
41483,Michelle Clements,27.0,Finance,79309.0
74923,Steven Merritt,55.0,IT,61375.0
55868,Douglas Wang,28.0,,42533.0
29163,Daniel Larson,42.0,IT,79441.0
3420,Patricia Osborne,34.0,Sales,108788.0
31677,Jenna Clark,,Finance,100829.0
99508,Brenda Sanchez,57.0,Sales,119512.0
69018,James Williams,43.0,Marketing,
70917,Jacob Gonzalez,35.0,Admin,67573.0
84892,Michael Russo,49.0,Admin,79293.0
13250,Karen Patterson,,HR,87858.0
54511,Rachel Hartman,25.0,Operations,73071.0
62015,Taylor Douglas,56.0,HR,86026.0
96709,Aaron Johnson,25.0,HR,50570.0
57642,David Brown,57.0,Admin,54282.0
10985,Matthew Barber,,Marketing,90993.0
29069,Kevin Price,41.0,Sales,68947.0
31931,Mark Kelly,25.0,Marketing,98610.0
48163,Jasmine Cantu,25.0,Sales,84672.0
70337,Courtney Perry,29.0,HR,116331.0
87351,Shannon Mccall,,Admin,
78750,Donald Sanchez,25.0,Operations,
22572,Michelle Hernandez,45.0,Operations,
9619,Scott Smith,43.0,Operations,108266.0
75995,Mark Myers,28.0,Marketing,62102.0
94380,John Daniel,60.0,HR,74525.0
56734,Heather Jenkins,24.0,Sales,109316.0
77175,Robert Duran,47.0,Admin,83259.0
26038,Nicholas Hall,28.0,IT,108249.0
23769,David Fritz,36.0,Operations,
8909,Brad Deleon,21.0,Marketing,69128.0
67261,Sarah Jones,50.0,Finance,117894.0
37053,Jeremy Wilson,58.0,Finance,69835.0
78255,Jimmy Hernandez,43.0,,49605.0
79042,Debra Chapman,,Marketing,69443.0
27699,Dale Davis,21.0,IT,49708.0
32226,David Page,51.0,Sales,115074.0
31073,Christopher Phillips,55.0,HR,41674.0
99933,Michael Quinn,29.0,IT,78800.0
17804,Cheyenne Ferrell,57.0,IT,87345.0
87095,Keith Chang,27.0,HR,111617.0
59246,Christine Gonzalez,30.0,Sales,69310.0
27493,Wendy Vargas,31.0,HR,
31297,Robert Mullins,34.0,Admin,89106.0
34491,Bradley Thomas,50.0,Marketing,78016.0
19105,Erica Murray,55.0,Marketing,92138.0
60388,Alejandra Singh,,,87827.0
1997,Renee Barrett,50.0,Marketing,64784.0
90646,Aaron Christensen,,Finance,88368.0
94356,Rachel Johnson,35.0,Sales,90564.0
57829,Carol Roberts,58.0,Sales,60789.0
38687,Micheal Peterson,47.0,Sales,110052.0
42785,Cindy Jenkins,31.0,Operations,51891.0
60035,Megan Smith,50.0,IT,64976.0
16351,Andrew Morrison,24.0,HR,41157.0
58790,Lindsay Thomas,36.0,Operations,74871.0
58702,Wendy Holmes,26.0,IT,76424.0
73632,Richard Neal,37.0,Operations,76933.0
97386,Stephanie Flores,54.0,HR,55715.0
16204,Jason Shaffer,50.0,Marketing,109124.0
31145,Katelyn Stevenson,56.0,Marketing,74521.0
42824,Joseph Gould,60.0,Operations,
19483,Hannah Carter,26.0,Finance,90717.0
4885,Henry Singh,32.0,Sales,64110.0
77161,Mr. Edwin Chambers,43.0,,51392.0
45428,Timothy Nelson,51.0,Operations,54892.0
49360,William Lee,48.0,,43011.0
42445,Jay Walker,,HR,83759.0
34968,Paula Hicks,45.0,HR,57594.0
62671,Holly Sanford,55.0,HR,89745.0
69278,Bonnie Ward,50.0,Sales,69518.0
6446,Angel Mcdonald,33.0,Admin,48316.0
56911,Phillip Le,43.0,Operations,52292.0
6770,Jamie Luna,36.0,IT,100916.0
66526,Susan Camacho,22.0,IT,93628.0
1781,Regina Williams,,Admin,108665.0
53395,Debbie Hudson,36.0,Marketing,119246.0
89200,Patricia Long,28.0,Admin,
48735,Steven Bean,28.0,Operations,58974.0
92249,James Bell,42.0,Sales,72625.0
10305,Chloe Hopkins,22.0,Operations,56636.0
7175,William Burton,27.0,Admin,
50892,Cathy Ortiz,34.0,HR,42014.0
3028,Julia Mcmahon,27.0,HR,52137.0
50000,William Jacobs,23.0,Sales,60606.0
69307,Christina Rios,40.0,HR,83077.0
48375,Cheryl Barnes,26.0,Marketing,114349.0
35901,Donald Vega DDS,50.0,,
59847,Eugene King,56.0,HR,116779.0
28601,Robert Raymond MD,46.0,Admin,109182.0
46244,Leslie Williams,21.0,Marketing,87899.0
36317,Joseph Williams,43.0,Finance,
72821,Mikayla Allen,35.0,,109888.0
53422,Brenda Holmes,26.0,Marketing,113824.0
81717,Ryan Edwards,48.0,,96752.0
59032,Robert Nelson,22.0,IT,89738.0
16100,Denise Fields,39.0,Sales,79665.0
92989,Stephanie Farmer,56.0,,41482.0
9626,Sherry Snyder,42.0,Finance,78444.0
86360,Nancy Rivas,45.0,Operations,66791.0
70090,Tracey Duran,27.0,IT,87959.0
82909,Amy Duffy,60.0,HR,55119.0
36554,Sarah Pearson,27.0,HR,105209.0
25835,Wesley Elliott,42.0,IT,101019.0
68740,Mary Mckinney,60.0,IT,78162.0
91238,Mark Thomas,,,47101.0
22361,Rachel Johnson,29.0,Sales,105752.0
18164,Jessica Ball,39.0,Finance,118889.0
63501,Michael Brown,51.0,IT,74407.0
2078,Kelly Mclaughlin,32.0,HR,45020.0
42683,Margaret Howe,49.0,,67070.0
99533,Amy Jordan,28.0,Operations,44756.0
9395,Casey Stewart,30.0,HR,76877.0
36056,Lori Rubio,30.0,Finance,106269.0
31389,Holly Parker,39.0,,
24936,Steven Hernandez,29.0,Finance,69928.0
3641,Christopher Payne,60.0,,72089.0
32305,Erika Calhoun,43.0,IT,77966.0
28204,John Archer,37.0,Marketing,58092.0
92498,Christopher Cruz,21.0,HR,79239.0
13788,Eric Ward,46.0,Admin,47701.0
64433,Elizabeth Martin,22.0,HR,43399.0
89640,Nichole Mendoza,56.0,Operations,96250.0
22866,Jessica Ponce,23.0,IT,81251.0
49748,Kayla Melton,46.0,Operations,
33907,Sue Schmitt,27.0,,43861.0
49520,Dr. Alice Anderson,59.0,HR,41011.0
24706,Monica Nelson,21.0,IT,45858.0
90917,Kevin Chavez,26.0,Marketing,54829.0
98363,Jaclyn Anderson,,Sales,41304.0
20404,Ronald Campbell,42.0,HR,115325.0
98086,Carlos James,25.0,Marketing,
36226,Timothy Navarro,41.0,Finance,95857.0
88628,Jeffrey Marshall,49.0,Sales,115703.0
16272,Michael Mcbride,34.0,Marketing,99491.0
44158,Robert Johnson,26.0,,117522.0
18320,Joshua Jones,21.0,Marketing,88367.0
76084,Leslie Davis,39.0,Finance,
52765,Ronald Hall,,Marketing,69924.0
50705,Trevor Black,55.0,HR,57686.0
39203,Shannon Adams,38.0,IT,53385.0
60489,Johnathan Woods,40.0,Admin,
71470,Gary Fields,27.0,Marketing,61220.0
8036,Nicholas Hicks,41.0,HR,78860.0
93079,Karen Leon,20.0,,69335.0
38242,Adrienne Reese,34.0,Sales,60025.0
3638,Tanner Knight,,Marketing,87830.0
77040,Michael Mcmillan,47.0,,110488.0
25677,Valerie Gonzales,56.0,HR,78498.0
48116,Lawrence Rios,54.0,Marketing,88195.0
52622,Joshua Price,47.0,IT,49339.0
45626,Kellie Smith,24.0,Marketing,49718.0
91888,Jeffrey Romero,35.0,IT,119216.0
41428,Rachel Morrison,29.0,Operations,79389.0
29895,Melissa Henry,49.0,IT,57830.0
45993,Adrian Clayton,25.0,Finance,45806.0
58396,Gerald Welch,57.0,Finance,97933.0
70931,Jessica Johnson,,IT,77393.0
89539,Rebecca Reed,41.0,Operations,74763.0
15245,David Orr,55.0,HR,117071.0
51788,Sarah Powell,31.0,Marketing,97046.0
64486,Tom Shepherd,56.0,Operations,43284.0
40381,David Burke,28.0,,119939.0
66041,Randy Jackson,,Operations,82861.0
68338,Gina Miller,48.0,Finance,51760.0
30935,Chad Guzman,51.0,Marketing,90847.0
64728,Karen Garcia,23.0,HR,45615.0
4857,Lori Greene,58.0,Admin,91011.0
53507,Jade Doyle,40.0,Marketing,108958.0
46836,Tonya Reese,35.0,Operations,108449.0
66683,David Lynn,47.0,Marketing,119170.0
64942,Mark Schultz,47.0,Operations,53586.0
20215,Jose Davidson,22.0,Sales,67650.0
25873,Justin Wu,25.0,Admin,68364.0
65547,Justin Suarez,40.0,Sales,
58364,Jim Ford,22.0,,92475.0
55090,Lori Smith,43.0,IT,70032.0
56933,Sean Gordon,54.0,Sales,94007.0
66904,Jennifer Lopez,35.0,Operations,96110.0
42714,Darren Allen,25.0,Sales,79949.0
69794,Rodney White,45.0,Marketing,81917.0
77796,Hailey Berg,40.0,HR,71459.0
87458,Mary Moore,21.0,HR,
95483,Laurie Morgan,60.0,Operations,70632.0
32693,Sharon Sanchez,52.0,,47453.0
99298,Roy Brown,42.0,,87761.0
48740,David Stark,39.0,Finance,79654.0
43081,Rachel Rodriguez,34.0,HR,55318.0
41375,Eric Landry,39.0,Admin,82174.0
20402,Alexis Moreno,20.0,Operations,107951.0
37478,Tyler Smith,23.0,Sales,80900.0
61711,Matthew Leon,,Operations,100531.0
32333,Toni Jones,33.0,Sales,55219.0
30254,Martha King,24.0,IT,62005.0
46719,Ivan Allen,60.0,Operations,46156.0
7328,Joanna Peterson,58.0,Admin,113079.0
34320,Amanda Adams,40.0,Operations,69825.0
88309,Johnny Perry,24.0,,52602.0
72292,Amanda Oliver,37.0,IT,63116.0
27232,Andrea Vega,24.0,,59080.0
21782,Jessica Webster,57.0,IT,46581.0
11623,Justin Powell,49.0,Sales,100803.0
92591,Laura Townsend,31.0,Marketing,113808.0
32072,Eric Lewis,25.0,HR,111366.0
10513,Norman Fischer,26.0,Operations,92335.0
98524,Daniel Fisher,29.0,Admin,108661.0
11460,Justin Morrison,49.0,Finance,
42450,Brendan Newton,53.0,Sales,68753.0
77500,Melissa Jones,42.0,Sales,79166.0
34712,Jasmine Wood,38.0,Marketing,57894.0
27642,Jasmine Figueroa,55.0,IT,102825.0
34222,Michael Skinner,20.0,Marketing,70238.0
86145,Timothy Kelly,37.0,HR,76573.0
48078,Brian Watkins,24.0,HR,88128.0
74771,Robert Hester,39.0,,62525.0
58145,Christine Barnett,29.0,HR,88549.0
87915,Laura Smith,38.0,,53764.0
92557,Peter Strickland,43.0,,90379.0
67935,Stephen Peters,50.0,Sales,95198.0
3957,Robert Gomez,42.0,Finance,110880.0
17868,Carol Olson,23.0,IT,91430.0
48759,Margaret Burgess,,Sales,94294.0
84104,Teresa Rich,33.0,Admin,96727.0
77925,Robyn Thompson,50.0,Finance,48172.0
44050,Laura Roth,24.0,Marketing,
53349,Daniel Austin,60.0,Finance,49707.0
22280,Janet Saunders,46.0,Marketing,
69670,Raymond Morse,33.0,HR,70252.0
85787,Stephen Gallegos,,,79030.0
39711,Rebecca Brown,38.0,Admin,40871.0
79227,Samantha Williamson,27.0,Finance,78159.0
63254,Michael Moreno,32.0,Admin,57951.0
27548,Michael Compton,37.0,Operations,40051.0
57593,Angela Matthews,27.0,Operations,114426.0
21672,Pamela Miller,25.0,Sales,79613.0
74259,Oscar Adams,22.0,Finance,40638.0
32842,Ethan Glenn,27.0,IT,48652.0
98915,Daniel Hill,,Marketing,82848.0
54621,Mackenzie George,52.0,Sales,79483.0
26620,Christopher Nelson MD,29.0,Marketing,109598.0
1530,Thomas Gonzales,56.0,HR,98089.0
35787,Charles Tucker,59.0,Finance,56730.0
8213,Whitney Shea,39.0,Marketing,
20811,Lisa Smith,,Admin,117403.0
54953,Juan Mitchell,29.0,Sales,104919.0
36183,Lisa James,56.0,Sales,46855.0
77521,Nicole Gallegos,38.0,Marketing,91506.0
61970,Sarah Rhodes,55.0,Admin,91819.0
41128,Tamara Price,,,88904.0
69452,Howard Little,26.0,HR,85818.0
3119,Charles Gutierrez,43.0,Finance,98815.0
58014,Paul Ruiz,33.0,Marketing,92974.0
85846,Emma Owens,43.0,Operations,92738.0
4665,John Reyes,33.0,Finance,107348.0
59384,Thomas Boyle,,Admin,47677.0
80849,Amanda Anderson,36.0,HR,50075.0
39889,Erica Neal,45.0,HR,70475.0
5392,Shawn Snyder,47.0,Finance,43585.0
70572,Adrian Baldwin,43.0,IT,61815.0
11367,Paul Martinez,35.0,HR,103599.0
15207,Hannah Davis,60.0,HR,99728.0
62675,Wendy Porter DVM,,Admin,115314.0
42240,Garrett Garcia,42.0,IT,98150.0
48417,Roger Fisher,39.0,Admin,65625.0
2588,Anne Nelson,23.0,Marketing,97465.0
88876,Kristin Perez,33.0,IT,111143.0
98977,Crystal Parker,36.0,Sales,90284.0
34843,Jeremiah Wilson,34.0,Operations,72400.0
83534,Sherry Franco,54.0,IT,49861.0
79687,Philip Holmes,35.0,Operations,107176.0
41275,Alexander Wilson,51.0,Admin,97476.0
62587,Angela Owen,27.0,,84854.0
16930,Rebecca Klein,40.0,Finance,85195.0
52721,Kayla Romero,44.0,Sales,
47728,Maria Peterson,42.0,Finance,68355.0
29640,Hailey Davis,32.0,Finance,104202.0
58926,Scott Williams,54.0,Sales,111288.0
47664,James Johnson,27.0,,50166.0
33364,James Martinez,44.0,Admin,73348.0
97291,Matthew Day,43.0,Operations,102172.0
88832,Sarah Green,27.0,Marketing,104993.0
35490,Judith Crawford,23.0,Finance,83934.0
6428,Cassandra Bridges,42.0,Sales,
45226,Thomas Dorsey,30.0,Admin,84211.0
36388,Carrie Vaughan,28.0,Finance,66596.0
66200,Melissa Davis,29.0,HR,59957.0
42719,Kimberly Singleton,40.0,Admin,
82271,Andrew Malone Jr.,,Marketing,48005.0
90651,Paul Copeland,29.0,Admin,71697.0
34825,Adam Young,60.0,IT,55583.0
8874,Christine Mckenzie,20.0,Operations,90362.0
1092,Debra Jones,59.0,Operations,
97560,Mackenzie Phillips,25.0,HR,84448.0
47966,Ronald Robertson,37.0,Marketing,81783.0
28927,Charles Larsen,56.0,Operations,64059.0
7687,Shannon Baker,32.0,Sales,
99932,Susan Vance,60.0,Operations,93940.0
85044,Lauren Jones,39.0,Admin,112644.0
54483,Carl Barrett,50.0,Admin,53478.0
29809,Melinda Salinas,25.0,Finance,81237.0
14089,Joshua Hines,53.0,Admin,
87867,Christopher Clark,26.0,Marketing,42134.0
18962,Mrs. Julie Johnson,27.0,HR,97274.0
95030,Jamie Hicks,52.0,Marketing,103818.0
51752,Duane Wallace,27.0,Marketing,72320.0
12599,Jeremy Brewer,,IT,109219.0
1239,Kevin Simpson,54.0,Sales,113527.0
64661,Richard Morrison,55.0,Admin,61345.0
23529,Adam Stanley,41.0,IT,53094.0
48214,John Campbell,,Finance,
2220,Taylor Green,45.0,Operations,111478.0
29586,Audrey Spence,29.0,Finance,77489.0
89942,Teresa Morrison,48.0,Finance,
80121,Kenneth Cunningham,24.0,IT,
84992,William Decker,53.0,HR,46386.0
25871,Jennifer Greer,46.0,Marketing,
59600,Pamela Gardner,52.0,IT,47814.0
38295,Janice Brady,49.0,HR,77513.0
77239,Ian Delacruz,60.0,Operations,89999.0
53092,Garrett Velez,33.0,IT,69412.0
66282,Amanda Garner,44.0,,78103.0
2350,Shelly Fox,32.0,Admin,93842.0
69662,Laura Wright,42.0,Sales,63806.0
82904,Diana Ochoa,35.0,Sales,79300.0
57477,Paul Thomas,44.0,Admin,84093.0
66812,Eugene Parks,21.0,Operations,43285.0
55335,Kelly Harrison,52.0,Admin,45812.0
41070,Arthur Grimes,,Admin,73738.0
88913,Hannah Woodward,35.0,Finance,71335.0
34534,Jerry Carpenter,,Marketing,66102.0
53153,Ricky Ferrell,21.0,Sales,89655.0
90502,Rebecca Pennington,25.0,Sales,45926.0
94941,Matthew Jacobs,56.0,HR,102130.0
81316,Jesus Franklin,59.0,Admin,90906.0
84365,George Gaines,31.0,Finance,40963.0
95263,Matthew Powell,22.0,Admin,83508.0
8261,Samuel Oneill,48.0,Finance,75272.0
31878,Anthony Davis,52.0,Finance,52891.0
30151,Kelly Ward,26.0,,111790.0
51961,Casey Ramsey,55.0,HR,98724.0
99403,Mr. Samuel Curtis,47.0,HR,40140.0
15842,Gary Roberts,34.0,Operations,59558.0
92244,Miguel Schroeder,32.0,IT,64217.0
54455,Diana Gould,58.0,Operations,112150.0
29386,Susan Washington,37.0,,79001.0
87143,Robin Navarro,50.0,Operations,74359.0
60177,Stephanie Jennings,37.0,Operations,112185.0
83835,Megan Wilson,28.0,IT,54077.0
12635,Tracey Mills,56.0,Finance,
40878,Amanda Lewis,45.0,Sales,81846.0
62630,Norma Obrien,33.0,Admin,
89256,Joel Duffy,35.0,,49661.0
61846,James Robinson,24.0,,106373.0
53510,Sara Simmons,21.0,IT,
62432,Loretta Kim,58.0,Operations,66583.0
59837,Kristen Chambers,20.0,Operations,79060.0
52470,Anthony Wilson,43.0,Operations,66194.0
85929,Terrance Smith,31.0,HR,
92371,Gwendolyn Liu,20.0,Admin,49351.0
20038,Alan Moss,27.0,Sales,84774.0
66419,Mary Morgan,44.0,Operations,
78145,Megan English,47.0,,80728.0
30136,Lauren Fitzgerald,43.0,Sales,77523.0
72576,Holly Jones,26.0,Admin,107468.0
79906,Dustin Weeks,39.0,IT,69103.0
45464,Samantha Charles,43.0,,102246.0
60409,Lisa Levy,54.0,Sales,67458.0
13925,Donald Davis,27.0,HR,110790.0
62931,Michael Harris,24.0,Finance,61254.0
18117,Nancy Hopkins DVM,32.0,Sales,71553.0
28150,David Lynch,38.0,Sales,106066.0
92239,Mr. Bradley Benson DDS,20.0,Finance,72815.0
34577,Robert Baker,34.0,Sales,
67429,Dakota Salinas,35.0,Sales,80980.0
65074,Jason Shannon,41.0,HR,65819.0
32347,Luis Jefferson,37.0,Finance,89257.0
75611,Brent Hansen,30.0,HR,71814.0
88465,Tony Hall,,Sales,105803.0
42313,Garrett Anderson,37.0,,46587.0
40581,Dr. Janet White DVM,53.0,Marketing,84199.0
1875,Kara West,28.0,Finance,86348.0
94402,David Lewis,,IT,71938.0
79170,Mr. Michael Vargas,,Operations,107654.0
35770,Austin Sawyer,23.0,HR,40006.0
88483,Amanda Kelly,59.0,Marketing,116156.0
51829,John Smith,20.0,Sales,53375.0
86530,Joyce Burgess,54.0,Marketing,100838.0
88770,Katherine Camacho,36.0,,
60195,Melissa Robertson,40.0,Operations,69041.0
66754,Wendy Martinez,60.0,Operations,101304.0
18694,Daniel Jimenez MD,54.0,Admin,97211.0
92690,Bryce Davis,53.0,HR,92213.0
79322,Samuel Bright,49.0,HR,80184.0
89858,Mark Jones,24.0,HR,
58012,Mr. Bradley Bowman,45.0,Sales,45302.0
61746,Andrew Hickman,35.0,Operations,
52436,Jennifer Kennedy,36.0,Operations,118170.0
84171,Robert Washington,54.0,Sales,72969.0
92373,Charles Ball,,Admin,69958.0
58027,Alan Lester,41.0,Admin,
28166,Robert Smith,54.0,Operations,94928.0
82242,Kathy Mcgrath,41.0,,104310.0
5273,William Benson,50.0,,87806.0
82015,Charles Sanders,49.0,HR,
16452,Maureen Garcia,59.0,HR,103031.0
10855,Robin Acevedo,37.0,,76514.0
48240,Christian Barker,36.0,Finance,50075.0
58320,Mrs. Amy Barrett DDS,35.0,Operations,85979.0
7245,Antonio Baker,20.0,Sales,72175.0
5059,Holly Evans,55.0,,
70716,Jacob Schmitt,46.0,Finance,61291.0
27555,Mary Dominguez,59.0,Admin,43166.0
